Group,Class,Long,Short,Daily,Long_R,Short_R,Daily_R
ASV0314,Cloacimonadia,0.067092189,0,0,0.001452792,0,0
ASV0315,Gammaproteobacteria,0.000181316,0.003145736,0.004718417,0,0.025164136,0.057646407
ASV0316,Alphaproteobacteria,0,0.000646684,0,0.140570524,0.021830656,0
ASV0317,Gammaproteobacteria,0.054152434,0.004462441,0.002532415,0.118111934,0.001478852,0
ASV0318,Bacteroidia,0.000181316,0.001293368,0.012393076,0,0.004301815,0.084794544
ASV0319,Alphaproteobacteria,0.007523558,0.036482768,0.034344184,0.032648172,0.000860363,0
ASV0320,Mollicutes,0.048873057,0.009359958,0.001886223,0.004072443,0,0
ASV0321,Gammaproteobacteria,0.009483303,0.050550721,0.017170617,0,0,0
ASV0322,Cloacimonadia,0.031039124,0,0,0,0,0
ASV0323,Negativicutes,8.97E-05,0.002942735,0.002255465,0,0.004196791,0.027004226
ASV0324,Alphaproteobacteria,0.054333003,0.006860429,0.004783316,0.004125555,0,0
ASV0325,Methanomicrobia,0.006401253,0.002263281,0.003928391,0.000816653,0.012045083,0
ASV0326,Saccharimonadia,0,0,0.012587005,0,0.006022542,0
ASV0327,Gammaproteobacteria,0.019520392,0.01321731,0.028633136,0.043778998,0,0
ASV0328,Fusobacteriia,0,0,0,0.008995142,0.09017491,0.198727282
ASV0329,Deltaproteobacteria,0.015207159,0.000646684,0,0.113194251,0.007716183,0
ASV0330,Gammaproteobacteria,0.026788046,0.010437271,0.00609556,0.052662217,0.030059929,0
ASV0331,Gammaproteobacteria,0,0.002905257,0.008907356,0.001633306,0.03355416,0.010008333
ASV0332,Clostridia,0,0,0,0,0,0
ASV0333,Bacteroidia,0,0,0.008126051,0,0.010324357,0.026450548
ASV0334,Deltaproteobacteria,0.026003788,0.021925425,0.014101549,0,0,0.001058022
ASV0335,Alphaproteobacteria,0.000517022,0.056310586,0.035036219,0,0.003441452,0
ASV0336,Gammaproteobacteria,0.002536191,0.004392473,0,0,0.017152971,0.109632088
ASV0337,Actinobacteria,0.00164992,0,0,0.016145525,0,0.01618496
ASV0338,Gammaproteobacteria,0.006724132,0.001375871,0.002318545,0.038988255,0.006602839,0.077859735
ASV0339,Rhodothermia,0.003936357,0,0,0.723373769,0,0
ASV0340,Alphaproteobacteria,0.014597957,0.007187363,0.003492457,0.051714034,0.018571584,0.001031694
ASV0341,Gammaproteobacteria,0.014849394,0.018065131,0.031960056,0,0,0
ASV0342,Gammaproteobacteria,0.000658421,0.000885391,0.007525305,0.000816653,0.006854449,0.019440836
ASV0343,Alphaproteobacteria,0.025049123,0.022081806,0.016193057,0.003210516,0.001720726,0
ASV0344,Alphaproteobacteria,0.024819401,0,0,0.065154701,0.001478852,0
ASV0345,Alphaproteobacteria,0.048046428,0,0,0.11333813,0.009366893,0.002063387
ASV0346,Alphaproteobacteria,0.011143938,0.055539226,0.046901542,0.008880144,0.008563332,0.005158468
ASV0347,Gammaproteobacteria,0.022498801,0.038267797,0,0.014503922,0,0
ASV0348,Clostridia,0.003758023,0,0,0.103423985,0,0
ASV0349,Gammaproteobacteria,0.000362633,0.004294096,0.003194037,0,0.011970574,0.027356192
ASV0350,Gammaproteobacteria,0.000179313,0.008228612,0.006206967,0,0.007696653,0.006348132
ASV0351,Bacilli,0.000230764,0,0,0,0,0.098015405
ASV0352,Deltaproteobacteria,0.158717715,0,0,0.010169541,0,0
ASV0353,Deltaproteobacteria,0.041358812,0,0,0,0,0
ASV0354,Alphaproteobacteria,0.111316604,0,0,0.095965267,0,0
ASV0355,Alphaproteobacteria,0.00644629,0.071055147,0.053831024,0,0,0
ASV0356,Bacteroidia,8.97E-05,0.005475186,0.006338127,0,0.009463994,0.054726196
ASV0357,Gammaproteobacteria,0.019430085,0.000637775,0.000797219,0,0,0
ASV0358,Bacteroidia,0,0,0,0,0.002957705,0
ASV0359,Deltaproteobacteria,0.033734494,0.002436509,0,0.017335262,0.004597518,0
ASV0360,Actinobacteria,0,0,0,0.052521008,0,0
ASV0361,Cloacimonadia,0,0.001083327,0.013590473,0,0,0.044829647
ASV0362,Cloacimonadia,0.094442241,0,0,0.007263958,0,0
ASV0363,Alphaproteobacteria,0.005887356,0,0,0.093939385,0,0
ASV0364,Bacteroidia,0.002230837,0.023467552,0.040071229,0.091984216,0.008568061,0.007274512
ASV0365,Spirochaetia,0.038789429,0.00304925,0,0.001163555,0,0
ASV0366,Alphaproteobacteria,0.003748101,0,0,0.109799018,0,0
ASV0367,Campylobacteria,0.000179313,0.002886266,0.006243495,0.00244996,0.021242078,0.018883304
ASV0368,Cloacimonadia,0.048402605,0.000462513,0,0,0,0
ASV0369,Alphaproteobacteria,0.027153424,0.004609392,0,0.002521636,0.00378306,0.001031694
ASV0370,NA,0.044033742,0,0,0.03692361,0,0
ASV0371,Alphaproteobacteria,0.027720929,0.007471309,0.004096994,0.029724053,0,0
ASV0372,Gammaproteobacteria,0.000529619,0.001979761,0.001864565,0.048735318,0,0.037574278
ASV0373,NA,0.012927853,0.039358102,0,0.002664713,0.000860363,0
ASV0374,Bacteroidia,0.000270973,0.000791502,0.001652672,0,0.010575404,0.012143502
ASV0375,Deltaproteobacteria,0.057135329,0,0,0.014285203,0,0
ASV0376,Alphaproteobacteria,0.050451013,0.00236293,0,0.007640662,0,0
ASV0377,Deltaproteobacteria,0.022571473,0.014324491,0.003431251,0,0.000860363,0
ASV0378,Gammaproteobacteria,8.97E-05,0.0038233,0.001187179,0,0.012149546,0.029598286
ASV0379,Mollicutes,0.046718352,0,0,0.169270328,0,0
ASV0380,Bacteroidia,0.028663094,0.001293368,0,0.000605991,0,0
ASV0381,Deltaproteobacteria,0.045027742,0,0,0.028054336,0,0
ASV0382,Bacteroidia,0.00026897,0.00138754,0.002477247,0,0.028173184,0.046498451
ASV0383,Deltaproteobacteria,0.051333433,0.003083193,0,0,0,0
ASV0384,Ignavibacteria,0.001031705,0,0,0.111251749,0,0
ASV0385,Gracilibacteria,0,0,0.006502071,0,0.002664772,0.017328734
ASV0386,Bacteroidia,0,0.00187802,0.002911462,0,0,0
ASV0387,NA,0.006830315,0.000646684,0.000761105,0.09922412,0,0
ASV0388,Deltaproteobacteria,0.045090559,0.003230036,0,0.003327881,0.002957705,0
ASV0389,Spirochaetia,0.042411625,0,0,0,0,0
ASV0390,Gammaproteobacteria,8.97E-05,0.002083242,0.005328416,0,0.017720726,0.01608685
ASV0391,Gammaproteobacteria,0,0,0,0,0,0
ASV0392,Alphaproteobacteria,0.030679201,0.02770653,0.008777923,0.005175028,0,0
ASV0393,Gammaproteobacteria,0.000230764,0.002869926,0.004865864,0,0.016241874,0.010315812
ASV0394,Cloacimonadia,0.015615016,0,0,0.09213829,0.094385311,0.001031694
ASV0395,Deltaproteobacteria,0.048027496,0,0,0.007469726,0,0
ASV0396,Alphaproteobacteria,0.026092541,0.000646684,0,0.041790733,0,0
ASV0397,Clostridia,0,0.001109699,0.001595921,0,0.017302887,0.026294664
ASV0398,Clostridia,0.035412817,0,0,0,0,0
ASV0399,Campylobacteria,0,0,0,0.10725468,0,0
ASV0400,Alphaproteobacteria,0.033661593,0.00583573,0.001594439,0.035370311,0,0
ASV0401,Bacteroidia,0,0,0,0.045670442,0,0
ASV0402,Deltaproteobacteria,0.034057364,0,0,0,0,0
ASV0403,Alphaproteobacteria,0.025493449,0.006316799,0.014521944,0,0,0
ASV0404,Bacteroidia,0,0.003239312,0.004325213,0,0.006791546,0.055965402
ASV0405,Bacilli,0.000181316,0,0,0.008848648,0,0.060623043
ASV0406,Deltaproteobacteria,0.049172388,0,0,0,0,0
ASV0407,Clostridia,0,0,0.006666649,0,0.0179626,0.047924728
ASV0408,Deltaproteobacteria,0.068153799,0,0,0.02832047,0,0
ASV0409,Bacilli,0,0.000646684,0,0.029114907,0.000888257,0.02341961
ASV0410,Gammaproteobacteria,0.00068439,0.00457005,0.008222589,0,0.007791942,0.015658578
ASV0411,Gammaproteobacteria,0,0.001546059,0.000810977,0,0.00165071,0.027506277
ASV0412,Spirochaetia,0.03233501,0,0,0.005991806,0.013332707,0.007221856
ASV0413,Alphaproteobacteria,0.037870349,0,0,0.006224698,0,0
ASV0414,Alphaproteobacteria,0.000244434,0,0,0.098594364,0,0
ASV0415,Mollicutes,0.027804412,0,0,0.036822076,0.004597518,0
ASV0416,Deltaproteobacteria,0.038747187,0,0,0.001452792,0,0
ASV0417,Bacilli,0,0.001732108,0,0,0.01448614,0.051266601
ASV0418,Methanobacteria,0,0.000899374,0,0,0.004441286,0.00896593
ASV0419,Gammaproteobacteria,0.001153818,0,0,0.018405973,0.03323493,0.159942609
ASV0420,Negativicutes,0.00026897,0.003256608,0.003534999,0,0,0.006939144
ASV0421,Alphaproteobacteria,0.000967318,0.031604597,0.06331082,0,0,0
ASV0422,Bacteroidia,0,0,0.008778008,0,0,0.037030767
ASV0423,Gammaproteobacteria,0.002149433,0.009501189,0.008705748,0.007962532,0.016257721,0.042409839
ASV0424,Cloacimonadia,0.000996572,0,0,0.013640984,0.242466166,0.049521294
ASV0425,Alphaproteobacteria,0.015470265,0.0001583,0,0.054334404,0.000888257,0
ASV0426,Anaerolineae,0.140836221,0,0,0.035910116,0,0
ASV0427,Spirochaetia,0.023878374,0.000646684,0,0.019840452,0,0
ASV0428,Bacilli,0.008307855,0.002366945,0.000270326,0.012844346,0.003553029,0
ASV0429,Bacteroidia,0,0,0.00110346,0,0,0
ASV0430,Alphaproteobacteria,0.001175688,0,0,0.093822692,0,0
ASV0431,Gammaproteobacteria,0.025393154,0.014617068,0.003672985,0,0,0
ASV0432,Gammaproteobacteria,0.008996964,0,0,0.052628073,0,0
ASV0433,Bacteroidia,0,0.000402285,0.00073564,0,0.050347365,0.057651613
ASV0434,Bacteroidia,0.00041987,0,0.005822925,0,0.00165071,0.002063387
ASV0435,Gammaproteobacteria,0.053783448,0,0,0.045151123,0.009355996,0
ASV0436,Alphaproteobacteria,0.026107236,0.001853539,0.000761105,0.026765981,0.000825355,0.001031694
ASV0437,Oxyphotobacteria,0.000271574,0,0,0.00104967,0,0
ASV0438,Cloacimonadia,0.005096879,0,0,0.074811983,0.015593326,0
ASV0439,Deltaproteobacteria,0.039301523,0.000422878,0,0,0,0
ASV0440,Deltaproteobacteria,0,0,0,0.17992258,0,0
ASV0441,Bacteroidia,8.97E-05,0.001599678,0.008226113,0,0,0.06575015
ASV0442,Bacteroidia,0.02919616,0,0,0,0,0
ASV0443,Deltaproteobacteria,0.008767274,0,0,0.049054152,0.035425454,0.01453549
ASV0444,Gammaproteobacteria,8.97E-05,0.001173628,0.004688397,0,0.005329543,0
ASV0445,Bacilli,0,0,0,0,0,0
ASV0446,Spirochaetia,0.034221902,0.006390976,0,0,0,0
ASV0447,Alphaproteobacteria,0.001953405,0.05730339,0.055883609,0.000605991,0,0
ASV0448,Bacilli,0,0.001754386,0.002506266,0.005381842,0,0.01521269
ASV0449,Clostridia,0,0.001339706,0.007683248,0,0.024090166,0
ASV0450,Bacteroidia,0,0.003164056,0.005842362,0,0,0.029886432
ASV0451,Clostridia,0.038271604,0,0,0,0,0
ASV0452,NA,0,0.000316601,0.011430949,0,0.001776514,0.031234753
ASV0453,Clostridia,8.97E-05,0.001097311,0.003502684,0,0.002581089,0.019449984
ASV0454,Cloacimonadia,0.02568522,0.0001583,0,0.005549742,0.00623733,0
ASV0455,Gammaproteobacteria,0.013545802,0.003339442,0.002189283,0.032690878,0.00591541,0
ASV0456,Deltaproteobacteria,0,0,0,0.135621309,0.002957705,0
ASV0457,Gammaproteobacteria,0,0.002803766,0.000998191,0,0.014149214,0.002089716
ASV0458,Alphaproteobacteria,0.002710489,0.000791502,0,0.000549496,0,0
ASV0459,Bacteroidia,0.003886739,0.064657298,0.06470819,0.006280903,0,0
ASV0460,Clostridia,0,0.004539236,0.004164749,0,0.005329543,0.042210149
ASV0461,Bacteroidia,0.016860679,0,0,0.024784539,0,0
ASV0462,Clostridia,0.036389707,0,0,0.019918068,0.00591541,0
ASV0463,Gammaproteobacteria,8.97E-05,0.000825406,0.005776926,0,0.015100373,0
ASV0464,Gammaproteobacteria,0.000179313,0.004813516,0.001852903,0,0.001478852,0.017931859
ASV0465,Alphaproteobacteria,0.026002343,0,0,0.030196958,0,0
ASV0466,Alphaproteobacteria,0.013243239,0.000646684,0,0.058773506,0.009195035,0
ASV0467,Clostridia,0,0.004149158,0.002083481,0,0.031725651,0.025287213
ASV0468,Ignavibacteria,0.013669519,0,0,0,0,0
ASV0469,Deltaproteobacteria,0.006540374,0.029148535,0.006958297,0,0,0
ASV0470,Deltaproteobacteria,0.00817502,0.001293368,0,0.043835273,0,0
ASV0471,Gammaproteobacteria,0,0,0.000998191,0,0,0.012524759
ASV0472,Bacteroidia,0,0,0,0,0,0
ASV0473,Alphaproteobacteria,0,0,0,0.116687694,0,0
ASV0474,Actinobacteria,0,0,0.00036782,0,0,0.010408716
ASV0475,Gammaproteobacteria,0,0,0.001455731,0,0,0
ASV0476,Verrucomicrobiae,0.000179313,0,0.002644683,0,0.013100705,0.016928351
ASV0477,Alphaproteobacteria,0.034155077,0.000462513,0,0.020243334,0,0
ASV0478,Gammaproteobacteria,0.032224762,0.016968563,0.015039912,0.009753198,0,0
ASV0479,Alphaproteobacteria,0,0.025799773,0.0316351,0,0,0
ASV0480,Bacilli,0,0.001268633,0,0,0,0.029886432
ASV0481,Bacteroidia,0,0.000949803,0.005915015,0,0,0
ASV0482,Clostridia,0.000179313,0.003251319,0.004746676,0,0.016737417,0.001734786
ASV0483,Bacilli,0,0,0,0,0,0
ASV0484,Clostridia,0.007377614,0.045120072,0.055482405,0.001452792,0,0
ASV0485,Gammaproteobacteria,0,0,0,0,0,0.017931859
ASV0486,Gammaproteobacteria,0,0.00080457,0.005095059,0,0.022504182,0.017223857
ASV0487,Bacteroidia,0.000179313,0.000422878,0.002638174,0,0,0.023909145
ASV0488,Gammaproteobacteria,0.000179313,0,0.002942561,0,0,0
ASV0489,Gammaproteobacteria,0.017657748,0.000316601,0,0.036977436,0.027616556,0.003095081
ASV0490,Gammaproteobacteria,8.97E-05,0.000925027,0.000270326,0.000816653,0.038302282,0
ASV0491,Gammaproteobacteria,0,0,0.000923361,0.014842894,0,0.050308792
ASV0492,Gammaproteobacteria,0.001012711,0.00187802,0.001355616,0,0,0.00896593
ASV0493,Verrucomicrobiae,8.97E-05,0.000646684,0,0,0.013616792,0.041841004
ASV0494,Gammaproteobacteria,0.017469137,0.001972682,0.001726347,0.024974162,0.003118665,0
ASV0495,Gammaproteobacteria,0,0,0.000761105,0,0.007743268,0.005204358
ASV0496,Alphaproteobacteria,0.025700318,0,0,0.036646513,0.009355996,0
ASV0497,Deltaproteobacteria,0.105553644,0.001434926,0.00072044,0.013627736,0,0
ASV0498,Alphaproteobacteria,0.019249602,0.007567831,0.000797219,0.022378438,0.008391474,0.003095081
ASV0499,Bacteroidia,0,0.000422878,0,0.000549496,0.040876257,0.005263782
ASV0500,Bacilli,8.97E-05,0.001424704,0.001538843,0,0.038274388,0
ASV0501,Alphaproteobacteria,0.014530014,0,0,0.021696651,0.030264478,0.008253549
ASV0502,Alphaproteobacteria,0.015812849,0.000646684,0,0.012753035,0,0
ASV0503,Cloacimonadia,0.089189666,0,0,0.010169541,0,0
ASV0504,Rhodothermia,0.005456363,0,0.002052798,0.106502732,0.004436557,0
ASV0505,Alphaproteobacteria,0.028037151,0.003456166,0.00142596,0,0,0
ASV0506,Gammaproteobacteria,0.00531153,0,0.002506266,0,0,0
ASV0507,Clostridia,0,0,0.002162606,0,0,0
ASV0508,Bacilli,0,0,0,0,0,0.096280619
ASV0509,Bacteroidia,0,0.0013397,0.004315434,0,0.004413392,0.014441462
ASV0510,Bacteroidia,0,0.000474901,0.004121359,0,0.000825355,0.014909981
ASV0511,Fusobacteriia,8.97E-05,0.00285579,0.004076902,0,0.011547344,0.002116044
ASV0512,Gammaproteobacteria,0.006311463,0,0,0,0,0
ASV0513,Bacilli,0.00026897,0,0.006273516,0,0,0.00529011
ASV0514,Anaerolineae,0,0,0,0,0,0
ASV0515,Erysipelotrichia,0,0,0,0,0,0
ASV0516,Gammaproteobacteria,0.000885557,0,0,0.009689079,0.139495008,0
ASV0517,Gammaproteobacteria,0,0.001852368,0.00211054,0,0.002476065,0.015049654
ASV0518,Actinobacteria,0.00045229,0.000316601,0.003207073,0,0.012030855,0.004856195
ASV0519,Bacilli,0,0,0,0,0,0
ASV0520,Deltaproteobacteria,0.031414862,0,0,0.032483966,0,0
ASV0521,Alphaproteobacteria,0.041063698,0,0,0.001452792,0,0
ASV0522,Gammaproteobacteria,0.025097911,0,0,0.027979482,0,0
ASV0523,Alphaproteobacteria,0.00062303,0.025122304,0.048439884,0,0,0
ASV0524,Clostridia,0.00026897,0.003166702,0.007177352,0,0.008882572,0.01377341
ASV0525,Bacteroidia,0.000179313,0,0.00657379,0,0,0.039463143
ASV0526,Spirochaetia,0.028552262,0.006203439,0,0.001452792,0,0
ASV0527,Alphaproteobacteria,0.020225219,0.037689449,0.003338034,0.000581778,0,0
ASV0528,Bacteroidia,0,0,0.002770083,0,0,0.007406154
ASV0529,Bacteroidia,0,0,0.002242448,0,0.010324357,0
ASV0530,Deltaproteobacteria,0.000262042,0,0,0.005381842,0,0.003174066
ASV0531,Bacteroidia,0,0,0,0,0,0
ASV0532,Erysipelotrichia,0,0.000877193,0,0,0,0
ASV0533,Woesearchaeia,0.004119241,0.037348226,0,0.002670156,0.001720726,0
ASV0534,Alphaproteobacteria,0.000160775,0,0,0.069948704,0,0
ASV0535,Bacilli,0,0,0.002062861,0,0,0
ASV0536,Bacteroidia,0.001669137,0,0,0.071987154,0.009355996,0
ASV0537,Actinobacteria,0,0,0,0,0.005162178,0
ASV0538,Gammaproteobacteria,0,0.000646684,0.004362458,0,0,0.005585616
ASV0539,Oxyphotobacteria,0.004545094,0.002876373,0.001799149,0.016962178,0.000825355,0.001031694
ASV0540,Bacteroidia,0,0.000925027,0,0.010305089,0.126024376,0
ASV0541,Actinobacteria,0.002838165,0,0.000263817,0.011305686,0.001478852,0.024287003
ASV0542,Actinobacteria,0.000179313,0.000687838,0.000666052,0,0.005329543,0.003174066
ASV0543,Gammaproteobacteria,0.002678744,0,0,0,0,0.003174066
ASV0544,Ignavibacteria,0.014185911,0,0,0.024050881,0,0
ASV0545,Deltaproteobacteria,0.014933285,0,0,0.014217353,0,0
ASV0546,Gammaproteobacteria,8.97E-05,0.002214077,0.004367194,0,0,0.034118519
ASV0547,Gammaproteobacteria,0.000179313,0,0,0,0.000860363,0
ASV0548,Bacteroidia,0,0,0.008065373,0,0.005329543,0.010580219
ASV0549,NA,0.026939891,0,0,0,0,0
ASV0550,Deltaproteobacteria,0.025702319,0,0,0.019588926,0,0
ASV0551,Spirochaetia,0.017143425,0,0,0.010760903,0,0
ASV0552,Clostridia,0.001077884,0.002562284,0.001621955,0,0.007106058,0.025059932
ASV0553,Saccharimonadia,0,0,0.001455731,0,0,0.026889182
ASV0554,Gammaproteobacteria,0.000803336,0.003012495,0.003946439,0,0.002957705,0
ASV0555,Deltaproteobacteria,0.004134616,0.028357397,0.011474893,0,0,0
ASV0556,Gammaproteobacteria,0.004304671,0.0001583,0,0.056625142,0,0
ASV0557,Alphaproteobacteria,0.019920071,0,0,0.028746855,0.019386042,0
ASV0558,Bacteroidia,0.021174282,0,0,0.021527367,0,0
ASV0559,Clostridia,0,0.000793098,0.003265925,0,0,0.05678422
ASV0560,Bacteroidia,0.000362633,0,0.000810977,0,0,0
ASV0561,Alphaproteobacteria,0,0.002880184,0,0,0.036135249,0.001058022
ASV0562,Clostridia,0,0,0,0,0,0.011276109
ASV0563,Bacteroidia,0,0,0,0,0,0
ASV0564,Deltaproteobacteria,0.024734852,0.00223724,0.000844138,0.00478476,0,0
ASV0565,Alphaproteobacteria,0.025029165,0.005601953,0.004904361,0.003818149,0,0
ASV0566,Ignavibacteria,0.012005952,0.014815875,0.011312475,0.002670156,0,0
ASV0567,Alphaproteobacteria,0.026964158,0,0,0.008045621,0,0
ASV0568,Gammaproteobacteria,0.005190364,0,0,0.038530679,0.014788524,0
ASV0569,Bacteroidia,0,0,0,0.023120661,0,0.014745681
ASV0570,Mollicutes,0.022612873,0.001313032,0.00072044,0.005315328,0.00623733,0
ASV0571,Deltaproteobacteria,0.022241067,0.001293368,0,0.02252394,0,0
ASV0572,Parcubacteria,0,0.000476497,0.001608938,0,0.009680033,0.011611913
ASV0573,Erysipelotrichia,0.000179313,0,0.00036782,0,0.00977083,0.041841004
ASV0574,Bacteroidia,0.000179313,0,0.000263817,0,0,0.004232088
ASV0575,Deltaproteobacteria,0.022102274,0,0,0.01635853,0,0
ASV0576,Gammaproteobacteria,0,0,0.001924444,0,0.004378384,0.004020337
ASV0577,Alphaproteobacteria,0,0.000462513,0,0.00028544,0.015100373,0
ASV0578,Bacilli,0,0,0,0,0,0
ASV0579,Bacteroidia,0,0.001293368,0.004247112,0,0,0
ASV0580,Deltaproteobacteria,0.009990414,0,0,0.032128056,0,0
ASV0581,Gammaproteobacteria,0,0,0,0,0,0
ASV0582,Bacteroidia,0,0.000462513,0.002911462,0,0.00977083,0.029491361
ASV0583,Bacilli,0,0,0,0,0,0
ASV0584,Bacilli,8.97E-05,0,0,0,0,0.007406154
ASV0585,Clostridia,0.033987526,0,0,0,0,0
ASV0586,Alphaproteobacteria,0.030963071,0.002770735,0.000402235,0.002616347,0,0
ASV0587,Clostridia,0,0,0,0,0,0
ASV0588,Gammaproteobacteria,0.036119145,0,0,0.017799061,0.008603631,0
ASV0589,Alphaproteobacteria,0.00787037,0,0,0.045121516,0,0
ASV0590,Actinobacteria,0,0.000877193,0.003308634,0,0.010603299,0.011954573
ASV0591,Mollicutes,0.016131362,0,0,0.031019076,0,0
ASV0592,Alphaproteobacteria,0.01635078,0.000646684,0,0.015355902,0.015593326,0
ASV0593,Bacteroidia,0.010086885,0.000539853,0,0,0,0
ASV0594,Bacteroidia,0,0,0,0.025975064,0,0
ASV0595,Clostridia,0,0.002177665,0.001603189,0,0.007022375,0
ASV0596,Parcubacteria,0,0,0.003626619,0,0.002664772,0.006939144
ASV0597,Alphaproteobacteria,0.014107794,0,0,0.019296422,0.004597518,0
ASV0598,Chitinivibrionia,0.004831236,0.043365658,0.006326817,0,0,0
ASV0599,Bacteroidia,0,0,0,0,0.014626172,0.009522197
ASV0600,Clostridia,0,0,0.000131909,0,0,0.038251042
ASV0601,Fibrobacteria,0,0,0,0,0,0
ASV0602,Verrucomicrobiae,0,0,0,0,0,0
ASV0603,Cloacimonadia,0.019517729,0,0,0.003904124,0,0
ASV0604,Alphaproteobacteria,0.021807498,0.000637775,0.000797219,0.001452792,0,0
ASV0605,Bacteroidia,0,0.001048969,0.004689863,0,0.016876888,0
ASV0606,Actinobacteria,0,0.001439782,0.003537368,0,0.003364322,0.019381412
ASV0607,Gammaproteobacteria,8.97E-05,0,0.00211054,0,0,0
ASV0608,Bacteroidia,0.004848504,0,0.001714813,0.026196684,0,0
ASV0609,Babeliae,0,0,0,0,0,0
ASV0610,Clostridia,0,0,0,0,0,0
ASV0611,Babeliae,0,0,0.00254753,0,0,0
ASV0612,Deltaproteobacteria,0.008577084,0.023212151,0.007110703,0.002905583,0,0
ASV0613,Gammaproteobacteria,0,0.015819627,0.045532107,0.003270335,0,0
ASV0614,Bacilli,0,0,0,0,0.07571195,0
ASV0615,Gammaproteobacteria,0.000379398,0.000474901,0.000540652,0,0.00330142,0.013648972
ASV0616,Bacteroidia,0.000362633,0.000422878,0,0.000542002,0.012905446,0.002116044
ASV0617,Clostridia,0.002612447,0,0,0.046207213,0,0
ASV0618,NA,0.000169987,0,0,0.025707228,0.122634811,0.002063387
ASV0619,Bacteroidia,0,0,0,0,0,0
ASV0620,Bacteroidia,0,0,0.002911462,0,0,0.000867393
ASV0621,Bacilli,0,0.001266404,0,0,0.027531618,0
ASV0622,Clostridia,0,0,0.004003261,0,0,0
ASV0623,Gammaproteobacteria,0.000285185,0.000646684,0.00073564,0,0,0.044237041
ASV0624,Cloacimonadia,0.069934907,0,0,0.002905583,0,0
ASV0625,Gammaproteobacteria,0.020435611,0.000462513,0,0.019324815,0,0
ASV0626,Alphaproteobacteria,0.029418387,0.004179614,0.00222318,0.008632992,0.002304207,0.001031694
ASV0627,NA,0.022393268,0.002316052,0,0.007563108,0,0
ASV0628,NA,0.013156783,0.013593357,0.004789688,0.006067222,0,0
